address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,station
서울 광진구 구의동 219-3,FD6,음식점,음식점 > 한식 > 해장국,518,260287922,02-456-4729,양양집 구의점,http://place.map.kakao.com/260287922,서울 광진구 아차산로 457,127.09295791696785,37.539628961199924,강변
서울 광진구 구의동 199-15,FD6,음식점,음식점 > 한식,572,1448221336,02-447-4544,최원석의돼지한판 광장점,http://place.map.kakao.com/1448221336,서울 광진구 아차산로 478,127.095014707379,37.5403111829863,강변
서울 광진구 구의동 217-25,FD6,음식점,"음식점 > 한식 > 육류,고기",334,8128653,02-452-9992,참토우 구의점,http://place.map.kakao.com/8128653,서울 광진구 구의강변로 81,127.093396030283,37.5379951027325,강변
서울 광진구 구의동 212-3,FD6,음식점,음식점 > 샤브샤브,571,23384358,02-3437-1005,바르미샤브샤브n칼국수 구의점,http://place.map.kakao.com/23384358,서울 광진구 아차산로 471,127.093896736986,37.5402760372314,강변
서울 광진구 구의동 593-9,FD6,음식점,"음식점 > 일식 > 돈까스,우동",295,21232417,02-453-9733,장가,http://place.map.kakao.com/21232417,서울 광진구 구의강변로3길 11,127.09140069601584,37.535687400442896,강변
서울 광진구 구의동 213-2,FD6,음식점,"음식점 > 한식 > 해물,생선",505,8998524,02-446-2565,무교동낙지 구의점,http://place.map.kakao.com/8998524,서울 광진구 아차산로 464,127.093665121478,37.5396455213793,강변
서울 광진구 구의동 596-6,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,310,17363969,02-3436-5300,동서울손칼국수,http://place.map.kakao.com/17363969,서울 광진구 구의강변로 35,127.09147447049814,37.53402409640454,강변
서울 송파구 신천동 17-4,FD6,음식점,음식점 > 양식 > 이탈리안,67,24172366,02-420-2131,임뻬라또,http://place.map.kakao.com/24172366,서울 송파구 올림픽로37길 130,127.10457361508571,37.520833373062445,잠실나루
서울 송파구 신천동 11-4,FD6,음식점,"음식점 > 일식 > 초밥,롤",361,2078452841,02-418-2288,세이류,http://place.map.kakao.com/2078452841,서울 송파구 올림픽로35가길 9,127.10356892544826,37.517432972703205,잠실나루
서울 송파구 신천동 7-14,FD6,음식점,"음식점 > 술집 > 호프,요리주점",393,805143288,02-413-1555,크래프트아일랜드 잠실점 본관,http://place.map.kakao.com/805143288,서울 송파구 올림픽로35가길 10,127.10240933887825,37.51732406141973,잠실나루
서울 송파구 방이동 67-7,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",932,374002462,02-418-9292,화반 방이점,http://place.map.kakao.com/374002462,서울 송파구 오금로13길 8,127.108587374475,37.5131829377762,잠실나루
서울 송파구 방이동 44-5,FD6,음식점,음식점 > 중식 > 중국요리,961,19452961,02-2202-8004,몽중헌 방이점,http://place.map.kakao.com/19452961,서울 송파구 위례성대로 10,127.113522070938,37.5167390635234,잠실나루
서울 송파구 방이동 44-7,FD6,음식점,음식점 > 한식 > 한정식,937,13337591,02-448-3457,산들해 송파점,http://place.map.kakao.com/13337591,서울 송파구 위례성대로 6,127.113214399077,37.5167393588321,잠실나루
서울 송파구 방이동 24-3,FD6,음식점,음식점 > 일식 > 일식집,773,11418974,02-418-7797,삿뽀로 방이점,http://place.map.kakao.com/11418974,서울 송파구 오금로11길 7,127.107985343962,37.5145530151478,잠실나루
서울 송파구 신천동 7,FD6,음식점,음식점 > 분식,360,15735525,02-416-7235,뽀빠이분식,http://place.map.kakao.com/15735525,서울 송파구 올림픽로35길 112,127.101823001115,37.5178633681817,잠실나루
서울 송파구 신천동 29,FD6,음식점,음식점 > 뷔페 > 해산물뷔페,822,425520392,1644-3210,바이킹스워프 잠실 헤리티지점,http://place.map.kakao.com/425520392,서울 송파구 올림픽로 300,127.10388779971095,37.513271858995594,잠실나루
서울 송파구 방이동 70,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",948,1201642510,02-424-6882,육화식당,http://place.map.kakao.com/1201642510,서울 송파구 올림픽로32길 29,127.109825392284,37.5135926508284,잠실나루
서울 송파구 신천동 7-28,FD6,음식점,음식점 > 한식 > 두부전문점,628,13290974,02-416-0809,수가성순두부전문점,http://place.map.kakao.com/13290974,서울 송파구 올림픽로 293-19,127.102479855216,37.5151237502826,잠실나루
서울 송파구 신천동 7,FD6,음식점,"음식점 > 양식 > 스테이크,립",400,27229549,070-7721-1330,정순함박 잠실본점,http://place.map.kakao.com/27229549,서울 송파구 올림픽로35길 112,127.10141999457751,37.5176330581388,잠실나루
서울 송파구 방이동 36-7,FD6,음식점,음식점 > 양식,782,396906196,02-420-6042,바 다빈치,http://place.map.kakao.com/396906196,서울 송파구 올림픽로32길 11,127.109225837729,37.515096080616,잠실나루
서울 송파구 신천동 7,FD6,음식점,음식점 > 한식 > 순대,355,12052839,02-424-6233,조박사토종순대국,http://place.map.kakao.com/12052839,서울 송파구 올림픽로35길 112,127.10183324770699,37.51791201351092,잠실나루
서울 송파구 신천동 7-30,FD6,음식점,음식점 > 양식 > 이탈리안,685,1878768223,02-422-4300,마노디셰프 잠실점,http://place.map.kakao.com/1878768223,서울 송파구 송파대로 570,127.099114506437,37.5157861566772,잠실나루
서울 송파구 잠실동 40-1,FD6,음식점,음식점 > 뷔페,210,13279465,02-419-7000,롯데호텔월드 라세느,http://place.map.kakao.com/13279465,서울 송파구 올림픽로 240,127.1003314133134,37.51141706339577,잠실
서울 송파구 송파동 37-6,FD6,음식점,음식점 > 양식,784,1807739168,070-8824-9451,갓잇 송리단길점,http://place.map.kakao.com/1807739168,서울 송파구 오금로16길 20,127.10798672819713,37.510018261609005,잠실
서울 송파구 신천동 29,FD6,음식점,음식점 > 한식 > 한정식,228,18313843,02-3213-1261,시그니엘서울 비채나,http://place.map.kakao.com/18313843,서울 송파구 올림픽로 300,127.10255219456239,37.512605382354366,잠실
서울 송파구 송파동 8,FD6,음식점,음식점 > 양식 > 이탈리안,664,27311545,,엘리스리틀이태리,http://place.map.kakao.com/27311545,서울 송파구 백제고분로41길 43-21,127.104832570447,37.5086380614148,잠실
서울 송파구 송파동 9-9,FD6,음식점,음식점 > 양식 > 피자,701,85237296,02-422-8588,피제리아라고,http://place.map.kakao.com/85237296,서울 송파구 백제고분로41길 39,127.105881469302,37.5089479723871,잠실
서울 송파구 석촌동 158-7,FD6,음식점,음식점 > 퓨전요리 > 퓨전일식,669,1678391738,02-423-3767,수작나베 석촌호수직영점,http://place.map.kakao.com/1678391738,서울 송파구 석촌호수로 234,127.102736549521,37.5076451940343,잠실
서울 송파구 신천동 29,FD6,음식점,"음식점 > 일식 > 초밥,롤",279,26239352,02-3213-4519,갓덴스시 롯데월드몰점,http://place.map.kakao.com/26239352,서울 송파구 올림픽로 300,127.10324479767873,37.51370130054057,잠실
서울 송파구 신천동 29,FD6,음식점,음식점 > 아시아음식,293,26239333,02-3213-4599,피에프창 롯데월드몰점,http://place.map.kakao.com/26239333,서울 송파구 올림픽로 300,127.10344131454994,37.51348759073657,잠실
서울 송파구 송파동 55-7,FD6,음식점,"음식점 > 한식 > 육류,고기",822,2017667910,02-422-8692,고도식 잠실점,http://place.map.kakao.com/2017667910,서울 송파구 백제고분로45길 28,127.108657925231,37.5103537206408,잠실
서울 송파구 신천동 7-18,FD6,음식점,음식점 > 패밀리레스토랑 > 애슐리,142,21302210,0507-1418-2235,애슐리퀸즈 잠실롯데캐슬점,http://place.map.kakao.com/21302210,서울 송파구 올림픽로 269,127.0997644016756,37.514555739825724,잠실
서울 송파구 송파동 42-6,FD6,음식점,음식점 > 일식 > 일본식라면,922,1087614547,,오레노라멘 송파점,http://place.map.kakao.com/1087614547,서울 송파구 백제고분로45길 17-3,127.10945644239983,37.50957541679069,잠실
서울 강남구 대치동 996-16,FD6,음식점,음식점 > 한식 > 해장국,783,27531028,02-558-7905,중앙해장,http://place.map.kakao.com/27531028,서울 강남구 영동대로86길 17,127.065472540919,37.508273597184,종합운동장
서울 송파구 잠실동 195-9,FD6,음식점,음식점 > 한식 > 냉면,562,25049102,02-424-7192,해주냉면,http://place.map.kakao.com/25049102,서울 송파구 백제고분로7길 8-16,127.07977463491474,37.509652351093166,종합운동장
서울 송파구 잠실동 195-10,FD6,음식점,음식점 > 중식,551,1181524598,02-417-8868,도삭면공방,http://place.map.kakao.com/1181524598,서울 송파구 백제고분로7길 8-12,127.0797160660903,37.50988304776105,종합운동장
서울 강남구 대치동 996-1,FD6,음식점,음식점 > 양식 > 햄버거,745,586363951,02-566-6244,크라이치즈버거 삼성역점,http://place.map.kakao.com/586363951,서울 강남구 테헤란로 620,127.06553778419345,37.509160149568245,종합운동장
서울 송파구 잠실동 203-7,FD6,음식점,"음식점 > 한식 > 육류,고기",813,16082320,02-3431-4520,늘푸른목장 잠실본점,http://place.map.kakao.com/16082320,서울 송파구 백제고분로9길 34,127.082670031448,37.5095890918816,종합운동장
서울 송파구 잠실동 294-3,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",796,72177172,0502-5550-4555,미강식당,http://place.map.kakao.com/72177172,서울 송파구 백제고분로 122,127.08039080827098,37.50626055174282,종합운동장
서울 강남구 삼성동 165-12,FD6,음식점,음식점 > 한식 > 설렁탕,860,16649489,02-569-8726,이남장 삼성점,http://place.map.kakao.com/16649489,서울 강남구 봉은사로108길 21,127.064450126559,37.5135684607614,종합운동장
서울 송파구 잠실동 195-1,FD6,음식점,음식점 > 한식 > 감자탕,531,648596761,02-423-9868,팔팔감자탕,http://place.map.kakao.com/648596761,서울 송파구 백제고분로7길 6-5,127.079521679422,37.5100273394857,종합운동장
서울 송파구 잠실동 190,FD6,음식점,"음식점 > 한식 > 육류,고기",712,1346139956,02-420-9291,진원소우 잠실새내점,http://place.map.kakao.com/1346139956,서울 송파구 백제고분로7길 26,127.0816848095097,37.51054844591679,종합운동장
서울 송파구 잠실동 201,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",719,2020430696,0503-7150-4971,연탄부락 잠실새내점,http://place.map.kakao.com/2020430696,서울 송파구 백제고분로9길 22,127.081547898912,37.5094601272586,종합운동장
서울 송파구 잠실동 180-6,FD6,음식점,"음식점 > 한식 > 육류,고기",704,1747047105,02-420-3677,후발대 잠실직영점,http://place.map.kakao.com/1747047105,서울 송파구 올림픽로12길 4-23,127.081606214466,37.5110800927465,종합운동장
서울 송파구 잠실동 198-7,FD6,음식점,"음식점 > 한식 > 해물,생선",651,1755004918,02-418-2642,신천생태,http://place.map.kakao.com/1755004918,서울 송파구 올림픽로8길 32,127.080470435186,37.5087941228622,종합운동장
서울 송파구 잠실동 192-13,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",672,617218371,02-416-9292,초대창 잠실새내점,http://place.map.kakao.com/617218371,서울 송파구 백제고분로9길 17,127.081027736457,37.5095668037401,종합운동장
서울 송파구 잠실동 198-1,FD6,음식점,"음식점 > 한식 > 해물,생선 > 아구",637,939202585,02-419-2922,생생아구,http://place.map.kakao.com/939202585,서울 송파구 백제고분로7길 8-37,127.080293990996,37.5087906389134,종합운동장
서울 송파구 잠실동 189,FD6,음식점,"음식점 > 한식 > 해물,생선",757,1999496197,02-419-0523,쭈꾸미도사 잠실새내점,http://place.map.kakao.com/1999496197,서울 송파구 백제고분로7길 30,127.08220524858,37.5106886415406,종합운동장
서울 강남구 삼성동 159-8,FD6,음식점,음식점 > 뷔페,215,8214517,02-559-7575,그랜드인터컨티넨탈 서울파르나스 그랜드키친,http://place.map.kakao.com/8214517,서울 강남구 테헤란로 521,127.06081577834065,37.50923655746207,삼성
서울 강남구 대치동 942-10,FD6,음식점,음식점 > 뷔페,512,7891904,02-3288-8080,보노보노 삼성점,http://place.map.kakao.com/7891904,서울 강남구 테헤란로 508,127.05797840126094,37.5068169843704,삼성
서울 강남구 대치동 956-6,FD6,음식점,음식점 > 일식,405,1337569618,02-544-8422,부타이 1막,http://place.map.kakao.com/1337569618,서울 강남구 테헤란로88길 22,127.06004648139945,37.506171732639025,삼성
서울 강남구 삼성동 159-8,FD6,음식점,음식점 > 아시아음식,166,2022806150,02-3453-6811,허머스키친 삼성점,http://place.map.kakao.com/2022806150,서울 강남구 테헤란로 521,127.06143228096745,37.50934435898666,삼성
서울 강남구 삼성동 148-15,FD6,음식점,음식점 > 중식,631,1770731230,0507-1374-3082,팀호완 삼성점,http://place.map.kakao.com/1770731230,서울 강남구 봉은사로86길 30,127.056847505366,37.5114270736423,삼성
서울 강남구 삼성동 151-7,FD6,음식점,음식점 > 한식 > 냉면,684,27261403,02-569-8939,능라도 강남점,http://place.map.kakao.com/27261403,서울 강남구 삼성로 534,127.05553416938561,37.509677046854954,삼성
서울 강남구 삼성동 154-11,FD6,음식점,음식점 > 중식 > 중국요리,456,24041168,02-508-1320,시추안하우스 삼성점,http://place.map.kakao.com/24041168,서울 강남구 테헤란로87길 29,127.058130993444,37.5096145291272,삼성
서울 강남구 삼성동 159,FD6,음식점,음식점 > 한식 > 곰탕,406,26428654,02-551-5959,하동관 코엑스몰직영점,http://place.map.kakao.com/26428654,서울 강남구 영동대로 513,127.05980400928702,37.51129046312587,삼성
서울 강남구 삼성동 158-9,FD6,음식점,음식점 > 양식 > 이탈리안,438,8969599,02-561-9011,마노디셰프 삼성점,http://place.map.kakao.com/8969599,서울 강남구 테헤란로87길 21,127.05824818479307,37.50905224454018,삼성
서울 강남구 대치동 950-1,FD6,음식점,음식점 > 중식 > 중국요리,218,27162373,02-501-7681,하이보 삼성점,http://place.map.kakao.com/27162373,서울 강남구 영동대로85길 13,127.06257825973316,37.50692005468687,삼성
서울 강남구 삼성동 153-64,FD6,음식점,음식점 > 한식,557,1198484281,02-569-7577,이대성의진면목,http://place.map.kakao.com/1198484281,서울 강남구 삼성로100길 23-3,127.057149725493,37.5102385030662,삼성
서울 강남구 삼성동 157-23,FD6,음식점,음식점 > 중식 > 중국요리,541,948434557,02-553-2888,호신각,http://place.map.kakao.com/948434557,서울 강남구 테헤란로81길 16,127.057125560928,37.5082130564184,삼성
서울 강남구 대치동 896-33,FD6,음식점,음식점 > 한식 > 국밥,432,17163273,02-555-9603,농민백암순대 본점,http://place.map.kakao.com/17163273,서울 강남구 선릉로86길 40-4,127.05302244327859,37.50373066700644,선릉
서울 강남구 대치동 896-5,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",357,11190567,02-558-9279,뽕나무쟁이 선릉본점,http://place.map.kakao.com/11190567,서울 강남구 역삼로65길 31,127.052009891848,37.5032274550881,선릉
서울 강남구 대치동 890-44,FD6,음식점,음식점 > 한식 > 감자탕,417,11356521,02-558-7944,신동궁감자탕뼈숯불구이 선릉직영점,http://place.map.kakao.com/11356521,서울 강남구 선릉로86길 39,127.052892633601,37.5040848203409,선릉
서울 강남구 역삼동 700-33,FD6,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",406,7891890,0502-5551-8742,별양집,http://place.map.kakao.com/7891890,서울 강남구 테헤란로43길 17,127.04357369867394,37.50435442196001,선릉
서울 강남구 대치동 889-65,FD6,음식점,음식점 > 중식 > 중국요리,205,18283045,02-567-6992,마담밍 선릉점,http://place.map.kakao.com/18283045,서울 강남구 선릉로86길 5-4,127.050300087601,37.5035021011843,선릉
서울 강남구 삼성동 142-46,FD6,음식점,"음식점 > 한식 > 육류,고기",431,21306153,02-553-2237,경천애인2237 삼성본점,http://place.map.kakao.com/21306153,서울 강남구 테헤란로 421,127.05255692332769,37.50596086312871,선릉
서울 강남구 대치동 895-11,FD6,음식점,"음식점 > 한식 > 육류,고기",516,26565017,02-564-1253,진대감 선릉점,http://place.map.kakao.com/26565017,서울 강남구 테헤란로70길 25,127.05400316360698,37.50398700929091,선릉
서울 강남구 대치동 890-45,FD6,음식점,음식점 > 술집 > 일본식주점,397,1137715451,02-592-3584,수다 대치점,http://place.map.kakao.com/1137715451,서울 강남구 선릉로86길 37,127.052670986216,37.5041137515496,선릉
서울 강남구 삼성동 113,FD6,음식점,음식점 > 한식 > 한정식,731,25744174,02-558-4900,수담한정식 강남점,http://place.map.kakao.com/25744174,서울 강남구 봉은사로 418,127.045938976373,37.510603796848,선릉
서울 강남구 대치동 897,FD6,음식점,음식점 > 분식,227,8470301,,우리집만두 선릉본점,http://place.map.kakao.com/8470301,서울 강남구 선릉로 424,127.050037264968,37.5028390727179,선릉
서울 강남구 삼성동 140-29,FD6,음식점,"음식점 > 한식 > 육류,고기",225,12890589,02-558-5256,김돈이 본점,http://place.map.kakao.com/12890589,서울 강남구 선릉로94길 9,127.049279408534,37.5060866146032,선릉
서울 강남구 대치동 894-18,FD6,음식점,"음식점 > 한식 > 육류,고기",592,7859872,02-561-3811,풍년집 선릉점,http://place.map.kakao.com/7859872,서울 강남구 삼성로81길 34,127.0548626966346,37.50399562327686,선릉
서울 강남구 역삼동 696-31,FD6,음식점,"음식점 > 한식 > 해물,생선 > 회",258,27256514,02-562-9277,통영집,http://place.map.kakao.com/27256514,서울 강남구 선릉로 527,127.047402228858,37.5064982411203,선릉
서울 강남구 대치동 891-44,FD6,음식점,음식점 > 한식 > 한정식,639,2032952073,02-6011-0002,일품진진수라 선릉점,http://place.map.kakao.com/2032952073,서울 강남구 테헤란로78길 16,127.05533848486719,37.50506129063783,선릉
서울 강남구 대치동 897-27,FD6,음식점,음식점 > 중식 > 양꼬치,323,23780221,02-562-9233,미쓰양꼬치,http://place.map.kakao.com/23780221,서울 강남구 테헤란로64길 26,127.05155406176743,37.50314115836914,선릉
서울 강남구 역삼동 641-18,FD6,음식점,"음식점 > 한식 > 찌개,전골",250,7819490,02-552-1663,대우부대찌개,http://place.map.kakao.com/7819490,서울 강남구 테헤란로25길 34,127.03521737405278,37.502696655575825,역삼
서울 강남구 역삼동 646-15,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",101,1511737742,02-6933-9506,돝고기506,http://place.map.kakao.com/1511737742,서울 강남구 테헤란로 145,127.03528426481694,37.50064504534292,역삼
서울 강남구 역삼동 669-18,FD6,음식점,음식점 > 양식 > 이탈리안,244,12026995,02-566-0501,지아니스나폴리 역삼점,http://place.map.kakao.com/12026995,서울 강남구 논현로94길 15,127.037556138412,37.5026707070231,역삼
서울 강남구 역삼동 736-32,FD6,음식점,"음식점 > 한식 > 육류,고기",222,741391811,02-3452-6373,육전식당 4호점,http://place.map.kakao.com/741391811,서울 강남구 테헤란로22길 12,127.03490919928926,37.49906479206695,역삼
서울 강남구 역삼동 671-17,FD6,음식점,음식점 > 한식 > 곰탕,351,14569639,02-569-0524,이도곰탕 본점,http://place.map.kakao.com/14569639,서울 강남구 논현로94길 29-5,127.038461247911,37.5033732001773,역삼
서울 강남구 역삼동 726,FD6,음식점,음식점 > 중식,260,25155819,02-562-5565,파크루안 역삼점,http://place.map.kakao.com/25155819,서울 강남구 논현로 430,127.03851667866734,37.49899789750847,역삼
서울 강남구 역삼동 830-9,FD6,음식점,음식점 > 한식 > 순대,771,16421356,02-501-2772,농민백암순대 강남직영점,http://place.map.kakao.com/16421356,서울 강남구 역삼로3길 20-4,127.03150463098274,37.49491300989233,역삼
서울 강남구 역삼동 823-35,FD6,음식점,음식점 > 한식 > 감자탕,437,7983060,,신동궁감자탕뼈숯불구이 역삼직영점,http://place.map.kakao.com/7983060,서울 강남구 테헤란로10길 21,127.03290815160956,37.49788594917416,역삼
서울 강남구 역삼동 648-9,FD6,음식점,음식점 > 양식 > 이탈리안,369,7857136,02-553-5311,마노디셰프 강남점,http://place.map.kakao.com/7857136,서울 강남구 테헤란로 129,127.03237184760155,37.4998701131357,역삼
서울 강남구 역삼동 823-16,FD6,음식점,음식점 > 한식 > 한정식,477,2142723351,02-558-4997,해담채 강남점,http://place.map.kakao.com/2142723351,서울 강남구 논현로85길 70,127.03242183211198,37.497775259854485,역삼
서울 강남구 역삼동 669-15,FD6,음식점,"음식점 > 한식 > 육류,고기",241,13112670,02-552-2472,진대감 역삼점,http://place.map.kakao.com/13112670,서울 강남구 봉은사로30길 75,127.03719880010506,37.502746504564065,역삼
서울 강남구 역삼동 668-14,FD6,음식점,음식점 > 중식 > 중국요리,213,23999472,02-556-6689,불이아 역삼점,http://place.map.kakao.com/23999472,서울 강남구 논현로 514,127.03654333962912,37.502577950786474,역삼
서울 강남구 역삼동 723-30,FD6,음식점,"음식점 > 간식 > 제과,베이커리",445,27480112,02-567-9501,바게트케이,http://place.map.kakao.com/27480112,서울 강남구 테헤란로34길 21-10,127.041445246197,37.5002943551812,역삼
서울 강남구 역삼동 819-4,FD6,음식점,"음식점 > 한식 > 찌개,전골",640,1428481536,02-557-2662,강남진해장,http://place.map.kakao.com/1428481536,서울 강남구 테헤란로5길 11,127.02930814350843,37.499584393000326,역삼
서울 강남구 역삼동 817-31,FD6,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,747,1238400864,,땀땀 본점,http://place.map.kakao.com/1238400864,서울 강남구 강남대로98길 12-5,127.0279785223454,37.50040282892629,역삼
서울 서초구 서초동 1303-37,FD6,음식점,음식점 > 샤브샤브,565,1372079546,02-533-8260,하이디라오 강남점,http://place.map.kakao.com/1372079546,서울 서초구 서초대로77길 54,127.02480140187946,37.502564150766105,강남
서울 강남구 역삼동 822-4,FD6,음식점,"음식점 > 일식 > 초밥,롤",164,13575898,02-2051-1477,갓덴스시 강남점,http://place.map.kakao.com/13575898,서울 강남구 테헤란로 109,127.029090699483,37.498777145173,강남
서울 서초구 서초동 1316-29,FD6,음식점,음식점 > 한식 > 한정식,197,22716674,02-534-5300,노랑저고리 강남점,http://place.map.kakao.com/22716674,서울 서초구 서초대로73길 9,127.0253484614826,37.49829326602763,강남
서울 서초구 서초동 1328-11,FD6,음식점,"음식점 > 한식 > 육류,고기",363,1052874675,02-588-7805,고메램 강남점,http://place.map.kakao.com/1052874675,서울 서초구 강남대로 359,127.02860968978608,37.494799318551806,강남
서울 서초구 서초동 1317-23,FD6,음식점,"음식점 > 양식 > 스테이크,립",145,22211960,02-590-2800,로리스더프라임립,http://place.map.kakao.com/22211960,서울 서초구 서초대로 411,127.02590025308936,37.49808140984054,강남
서울 서초구 서초동 1328-11,FD6,음식점,음식점 > 아시아음식 > 인도음식,351,7880445,02-521-4588,바바인디아 강남역점,http://place.map.kakao.com/7880445,서울 서초구 강남대로 359,127.028578066374,37.4949029420047,강남
서울 강남구 역삼동 826-37,FD6,음식점,음식점 > 한식 > 냉면,413,12418029,02-552-1922,을밀대 강남점,http://place.map.kakao.com/12418029,서울 강남구 테헤란로4길 46,127.030740331534,37.4952411777316,강남
서울 강남구 역삼동 817-34,FD6,음식점,"음식점 > 한식 > 해물,생선",305,11463001,02-508-4629,알부자 강남본점,http://place.map.kakao.com/11463001,서울 강남구 강남대로98길 14,127.027820307026,37.5007020002887,강남
서울 서초구 서초동 1327-29,FD6,음식점,음식점 > 한식 > 국수,339,770095922,02-2055-1191,청류벽,http://place.map.kakao.com/770095922,서울 서초구 서초대로74길 29,127.02736582882774,37.49490503104327,강남
서울 강남구 역삼동 826-20,FD6,음식점,"음식점 > 한식 > 육류,고기",338,1503746075,02-508-0043,창고43 강남점,http://place.map.kakao.com/1503746075,서울 강남구 강남대로 362,127.02931097525367,37.4952559571223,강남
서울 서초구 서초동 1675-5,FD6,음식점,음식점 > 한식 > 냉면,232,34321780,02-521-9945,서관면옥 교대본점,http://place.map.kakao.com/34321780,서울 서초구 서초대로56길 11,127.01725609065346,37.49397890313892,교대
서울 서초구 서초동 1715-1,FD6,음식점,음식점 > 한식 > 설렁탕,200,8038873,02-592-0268,이남장 서초점,http://place.map.kakao.com/8038873,서울 서초구 서초대로49길 4,127.012380026889,37.4937921052694,교대
서울 서초구 서초동 1566-8,FD6,음식점,"음식점 > 한식 > 육류,고기",488,9475630,0507-1399-3337,탐라도야지,http://place.map.kakao.com/9475630,서울 서초구 서초대로50길 82,127.013627677287,37.4896329178426,교대
서울 서초구 서초동 1658-17,FD6,음식점,"음식점 > 일식 > 돈까스,우동",180,1943855220,02-6338-5154,가츠오,http://place.map.kakao.com/1943855220,서울 서초구 서초중앙로20길 21,127.015265553371,37.4924078206345,교대
서울 서초구 서초동 1571-29,FD6,음식점,음식점 > 중식 > 양꼬치,290,25807151,02-586-8892,한성양갈비양꼬치 교대점,http://place.map.kakao.com/25807151,서울 서초구 반포대로28길 71-18,127.012329991931,37.4920910089091,교대
서울 서초구 서초동 1685-8,FD6,음식점,음식점 > 한식 > 국수,192,130561410,02-585-1702,샘밭막국수 서초점,http://place.map.kakao.com/130561410,서울 서초구 서초중앙로24길 27,127.016039622311,37.4952801285782,교대
서울 서초구 서초동 1571-13,FD6,음식점,음식점 > 한식 > 두부전문점,279,1121825214,02-522-2092,황금콩밭,http://place.map.kakao.com/1121825214,서울 서초구 반포대로30길 66,127.01220564752107,37.49234330386076,교대
서울 서초구 서초동 1658-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",102,495667742,02-583-6431,바른식시골보쌈&감자옹심이 교대점,http://place.map.kakao.com/495667742,서울 서초구 서초대로52길 17,127.01477265677,37.4930385883572,교대
서울 서초구 서초동 1551-9,FD6,음식점,음식점 > 한식 > 냉면,525,1495657850,02-6959-9339,설눈,http://place.map.kakao.com/1495657850,서울 서초구 서초대로46길 20-7,127.009769801218,37.4912334893243,교대
서울 서초구 서초동 1557-17,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",396,1967338071,02-522-2270,3대삼계장인,http://place.map.kakao.com/1967338071,서울 서초구 반포대로28길 56-3,127.011556427233,37.4913558650832,교대
서울 서초구 서초동 1572-11,FD6,음식점,음식점 > 한식,273,1167488602,02-582-5958,락희옥 서초교대역지점,http://place.map.kakao.com/1167488602,서울 서초구 반포대로30길 63,127.012022507256,37.4926316449732,교대
서울 서초구 서초동 1671-1,FD6,음식점,음식점 > 중식,49,1252347522,02-586-6689,불이아 교대점,http://place.map.kakao.com/1252347522,서울 서초구 서초대로52길 7,127.014673239507,37.4935107284916,교대
서울 서초구 서초동 1699-14,FD6,음식점,음식점 > 한식 > 설렁탕,196,10878103,,푸주옥,http://place.map.kakao.com/10878103,서울 서초구 서초중앙로26길 5,127.01399968397217,37.49565520676267,교대
서울 서초구 서초동 1660-3,FD6,음식점,음식점 > 중식 > 중국요리,200,1353039490,,중화백반 교대점,http://place.map.kakao.com/1353039490,서울 서초구 서초중앙로20길 18,127.015164872812,37.4922051069527,교대
서울 서초구 서초동 1668-7,FD6,음식점,음식점 > 일식,316,18253256,02-522-0373,미나미,http://place.map.kakao.com/18253256,서울 서초구 서초대로58길 31-2,127.018119869228,37.4933300487122,교대
서울 서초구 서초동 1709-4,FD6,음식점,음식점 > 한식 > 한정식,169,10257229,02-533-8410,대나무골,http://place.map.kakao.com/10257229,서울 서초구 법원로3길 15,127.009010162444,37.4931869335573,서초
서울 서초구 서초동 1557-7,FD6,음식점,음식점 > 한식 > 냉면,291,11892071,02-522-1422,서초면옥 서초본점,http://place.map.kakao.com/11892071,서울 서초구 반포대로28길 46,127.011108614065,37.491154082368,서초
서울 서초구 서초동 1555-9,FD6,음식점,음식점 > 한식 > 곰탕,259,27547157,02-598-9337,이여곰탕,http://place.map.kakao.com/27547157,서울 서초구 서초대로46길 19-15,127.010878035144,37.4918208493168,서초
서울 서초구 서초동 1553-15,FD6,음식점,음식점 > 한식 > 국수,98,23641774,02-587-4490,소연 서초점,http://place.map.kakao.com/23641774,서울 서초구 반포대로30길 9,127.009014502397,37.4916624289064,서초
서울 서초구 서초동 1709-2,FD6,음식점,음식점 > 한식 > 국수,124,7977432,02-596-9295,신숙,http://place.map.kakao.com/7977432,서울 서초구 법원로3길 21,127.008277387992,37.4930031817065,서초
